/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/110.png,92,69,359,312,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/111.png,199,134,313,324,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/111.png,268,209,314,255,hand
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/112.png,296,165,367,301,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/112.png,164,15,250,282,building
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/112.png,296,23,398,157,building
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/113.png,311,239,475,339,ship
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/114.png,134,145,349,266,ship
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/115.png,83,107,191,231,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/115.png,228,109,267,147,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/115.png,52,102,217,364,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/115.png,222,104,286,253,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/115.png,314,108,424,364,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/116.png,43,20,106,103,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/116.png,216,91,278,170,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/116.png,440,79,495,150,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/116.png,3,17,147,248,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/116.png,179,85,311,287,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/116.png,398,72,509,267,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/116.png,285,203,414,297,hand
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/117.png,190,18,276,127,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/117.png,178,17,328,176,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/117.png,4,2,155,239,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/117.png,145,158,356,365,hand
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/118.png,190,13,278,134,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/118.png,108,9,390,357,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/118.png,291,197,422,315,hand
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/119.png,204,109,258,214,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/119.png,363,6,476,116,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/119.png,17,78,120,219,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/119.png,276,141,417,301,text
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/120.png,158,85,298,209,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/121.png,101,139,187,241,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/121.png,189,29,295,162,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/121.png,81,134,217,366,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/121.png,178,29,318,368,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/122.png,5,191,89,449,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/123.png,26,69,173,258,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/123.png,178,124,477,254,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/124.png,137,78,352,223,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/125.png,95,108,412,282,food
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/126.png,29,21,289,356,text
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/127.png,97,141,140,194,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/127.png,177,134,227,189,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/127.png,68,134,158,488,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/127.png,169,131,272,462,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/128.png,182,74,423,276,object
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/13.png,159,59,410,290,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/130.png,66,24,264,414,building
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/131.png,14,52,223,228,food
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/131.png,276,78,497,233,food
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/132.png,125,204,212,293,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/132.png,91,134,287,496,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/132.png,54,84,371,148,text
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/133.png,163,115,422,299,plant
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/134.png,114,26,204,214,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/134.png,10,134,316,338,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/135.png,196,20,346,215,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/136.png,131,132,371,317,text
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/137.png,264,174,314,235,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/137.png,234,173,355,490,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/137.png,45,17,251,174,building
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/138.png,141,191,230,290,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/138.png,130,181,311,490,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/138.png,70,249,136,313,hand
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/139.png,176,79,227,127,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/139.png,141,129,212,188,object
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/139.png,404,129,465,167,object
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/139.png,287,222,422,367,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/14.png,90,277,114,310,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/14.png,159,273,183,298,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/14.png,426,168,449,197,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/14.png,71,277,124,363,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/14.png,137,272,180,375,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/14.png,418,167,466,364,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/14.png,186,356,231,392,object
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/14.png,191,29,379,340,plant
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/140.png,198,116,233,201,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/140.png,249,123,299,185,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/141.png,1,40,75,244,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/141.png,109,173,243,241,hand
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/141.png,210,274,367,369,food
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/142.png,2,56,65,158,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/142.png,151,110,232,215,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/142.png,311,41,450,192,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/142.png,4,45,89,328,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/142.png,137,94,272,323,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/142.png,303,37,485,318,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/143.png,64,158,237,326,food
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/144.png,79,109,277,257,car
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/144.png,36,74,79,234,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/144.png,116,59,162,105,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/144.png,280,89,325,238,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/144.png,452,117,501,261,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/145.png,119,55,199,366,object
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/146.png,46,213,490,273,people group
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/146.png,133,96,408,204,object
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/147.png,82,76,271,154,text
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/147.png,86,287,149,379,text
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/147.png,133,180,253,365,object
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/147.png,275,288,326,382,object
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/148.png,149,175,299,301,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/149.png,49,117,136,468,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/149.png,157,186,188,303,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/149.png,223,145,275,358,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/149.png,160,203,186,228,hand
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/15.png,189,92,333,229,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/150.png,335,6,478,201,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/150.png,84,177,338,295,food
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/150.png,396,203,495,289,food
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/151.png,198,37,321,200,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/151.png,152,31,417,322,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/151.png,5,84,100,321,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/152.png,209,66,262,127,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/152.png,175,64,301,340,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/152.png,134,134,248,179,hand
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/153.png,158,72,310,136,object
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/154.png,29,113,365,279,plane
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/155.png,79,69,400,218,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/156.png,51,136,215,193,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/156.png,205,146,429,209,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/156.png,296,254,470,314,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/157.png,98,258,350,379,people group
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/158.png,245,154,298,212,text
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/158.png,92,249,186,296,car
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/159.png,59,83,139,294,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/159.png,160,85,232,280,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/159.png,265,68,349,290,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/159.png,378,63,476,303,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/159.png,13,4,488,77,people group
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/16.png,165,38,370,290,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/16.png,241,42,324,148,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/16.png,101,204,239,323,hand
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/160.png,132,39,494,302,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/161.png,68,24,136,329,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/161.png,132,37,187,314,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/161.png,191,70,257,315,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/161.png,98,18,138,70,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/161.png,139,37,168,74,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/161.png,209,76,245,112,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/162.png,85,44,247,200,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/162.png,77,41,342,364,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/162.png,249,186,403,311,hand
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/163.png,26,79,340,284,car
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/164.png,270,58,486,253,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/165.png,77,38,246,129,plant
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/165.png,202,105,403,294,plant
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/166.png,80,24,359,296,plant
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/167.png,147,89,203,170,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/167.png,258,20,337,117,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/167.png,247,16,427,324,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/167.png,96,241,164,307,hand
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/167.png,181,204,245,267,hand
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/167.png,251,216,345,294,hand
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/167.png,107,85,236,322,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/168.png,103,62,194,133,plant
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/168.png,123,233,207,308,plant
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/168.png,289,59,454,204,plant
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/169.png,101,38,398,351,object
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/169.png,103,135,394,230,text
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/17.png,220,188,291,281,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/17.png,421,187,485,264,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/17.png,7,34,79,166,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/17.png,136,8,248,146,people group
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/17.png,3,181,25,240,object
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/17.png,113,176,166,231,object
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/17.png,235,160,284,206,object
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/170.png,186,91,414,304,plant
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/171.png,108,71,314,378,text
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/171.png,310,16,429,361,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/171.png,315,18,364,80,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/172.png,46,93,86,229,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/172.png,118,100,188,293,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/172.png,202,108,233,231,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/172.png,250,102,308,279,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/172.png,357,126,395,254,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/172.png,390,96,452,277,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/173.png,60,1,427,211,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/173.png,125,102,309,201,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/174.png,122,107,168,165,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/174.png,95,100,219,327,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/174.png,240,112,312,173,hand
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/175.png,114,68,261,342,plant
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/176.png,55,67,148,261,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/176.png,246,76,328,270,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/176.png,73,76,107,109,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/176.png,259,81,300,116,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/176.png,133,39,263,133,hand
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/177.png,159,115,193,160,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/177.png,247,91,296,139,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/177.png,321,81,366,136,face
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/177.png,134,110,212,368,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/177.png,230,86,301,361,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/177.png,312,76,395,361,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/178.png,168,65,305,385,people
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/178.png,89,315,144,392,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/179.png,23,92,312,272,food
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/179.png,254,223,479,334,food
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/18.png,49,79,362,230,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/180.png,42,68,448,242,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/181.png,205,130,314,226,animal
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/181.png,44,172,480,345,plant
/media/huiyu/Data/Project/Ubuntu/Tools/semi-auto-image-annotation-tool-master/Image/182.png,185,84,353,329,people
